,Dataset,Frame,Synthesized View,X.passes,WS.PSNR,CEL,theo_time,p1,p2,p3
313,TechnicolorMuseum,50,5,3,14.6512,-0.03355099326947806,159.423,4,5,7
314,TechnicolorMuseum,50,5,3,14.4897,-0.034564021502543556,159.423,4,6,7
315,TechnicolorMuseum,50,5,3,14.4601,-0.034749691073433564,159.423,5,6,7
316,TechnicolorMuseum,100,1,1,19.0441,-0.05580920130780008,17.128,1,0,0
317,TechnicolorMuseum,100,1,1,18.0413,-0.09604295380994413,20.394,2,0,0
318,TechnicolorMuseum,100,1,1,18.1495,-0.024924573029470397,74.244,3,0,0
319,TechnicolorMuseum,100,1,1,18.1481,-0.0180103866801525,102.824,4,0,0
320,TechnicolorMuseum,100,1,1,18.4299,-0.013474592998807104,116.523,5,0,0
321,TechnicolorMuseum,100,1,1,18.6729,-0.008299458418281207,159.902,6,0,0
322,TechnicolorMuseum,100,1,1,18.6729,-0.00832439484892394,159.423,7,0,0
323,TechnicolorMuseum,100,1,2,17.9372,-0.10114739629302734,20.394,1,2,0
324,TechnicolorMuseum,100,1,2,18.0192,-0.02667959700447172,74.244,1,3,0
325,TechnicolorMuseum,100,1,2,18.0186,-0.019269820275422088,102.824,1,4,0
326,TechnicolorMuseum,100,1,2,18.2891,-0.014682938132385871,116.523,1,5,0
327,TechnicolorMuseum,100,1,2,18.3942,-0.010042400970594481,159.902,1,6,0
328,TechnicolorMuseum,100,1,2,18.3942,-0.010072574220783692,159.423,1,7,0
329,TechnicolorMuseum,100,1,2,18.1126,-0.025421582888852965,74.244,2,3,0
330,TechnicolorMuseum,100,1,2,18.1121,-0.018360499494281476,102.824,2,4,0
331,TechnicolorMuseum,100,1,2,18.3842,-0.013866790247418966,116.523,2,5,0
332,TechnicolorMuseum,100,1,2,18.4797,-0.009507698465309996,159.902,2,6,0
333,TechnicolorMuseum,100,1,2,18.4797,-0.00953626515621961,159.423,2,7,0
334,TechnicolorMuseum,100,1,2,18.1493,-0.017998716253014857,102.824,3,4,0
335,TechnicolorMuseum,100,1,2,18.4268,-0.013501197188537884,116.523,3,5,0
336,TechnicolorMuseum,100,1,2,18.5232,-0.009235656839814392,159.902,3,6,0
337,TechnicolorMuseum,100,1,2,18.5232,-0.009263406158458947,159.423,3,7,0
338,TechnicolorMuseum,100,1,2,18.4253,-0.01351407018356891,116.523,4,5,0
339,TechnicolorMuseum,100,1,2,18.5217,-0.009245037585521138,159.902,4,6,0
340,TechnicolorMuseum,100,1,2,18.5217,-0.009272815089416213,159.423,4,7,0
341,TechnicolorMuseum,100,1,2,18.5265,-0.009215019199259556,159.902,5,6,0
342,TechnicolorMuseum,100,1,2,18.5265,-0.009242706510352968,159.423,5,7,0
343,TechnicolorMuseum,100,1,2,18.6729,-0.00832439484892394,159.423,6,7,0
344,TechnicolorMuseum,100,1,3,17.9372,-0.027784063358655235,74.244,1,2,3
345,TechnicolorMuseum,100,1,3,17.9372,-0.02006146424959153,102.824,1,2,4
346,TechnicolorMuseum,100,1,3,17.9372,-0.017702942766664086,116.523,1,2,5
347,TechnicolorMuseum,100,1,3,17.9372,-0.012900401495916246,159.902,1,2,6
348,TechnicolorMuseum,100,1,3,17.9372,-0.012939161852430322,159.423,1,2,7
349,TechnicolorMuseum,100,1,3,18.0192,-0.01926398506185325,102.824,1,3,4
350,TechnicolorMuseum,100,1,3,18.0192,-0.016999219038301438,116.523,1,3,5
351,TechnicolorMuseum,100,1,3,18.0192,-0.012387587397280827,159.902,1,3,6
352,TechnicolorMuseum,100,1,3,18.0192,-0.01242480696009985,159.423,1,3,7
353,TechnicolorMuseum,100,1,3,18.0186,-0.017004368236313867,116.523,1,4,5
354,TechnicolorMuseum,100,1,3,18.0186,-0.012391339695563539,159.902,1,4,6
355,TechnicolorMuseum,100,1,3,18.0186,-0.01242857053248277,159.423,1,4,7
356,TechnicolorMuseum,100,1,3,18.2891,-0.010699678553113776,159.902,1,5,6
357,TechnicolorMuseum,100,1,3,18.2891,-0.010731826649856035,159.423,1,5,7
358,TechnicolorMuseum,100,1,3,18.3942,-0.010072574220783692,159.423,1,6,7
359,TechnicolorMuseum,100,1,3,18.1126,-0.01835563681630747,102.824,2,3,4
360,TechnicolorMuseum,100,1,3,18.1126,-0.016197660547703024,116.523,2,3,5
361,TechnicolorMuseum,100,1,3,18.1126,-0.011803479631274153,159.902,2,3,6
362,TechnicolorMuseum,100,1,3,18.1126,-0.01183894419249418,159.423,2,3,7
363,TechnicolorMuseum,100,1,3,18.1121,-0.01620195154604669,116.523,2,4,5
364,TechnicolorMuseum,100,1,3,18.1121,-0.011806606546509727,159.902,2,4,6
365,TechnicolorMuseum,100,1,3,18.1121,-0.01184208050281326,159.423,2,4,7
366,TechnicolorMuseum,100,1,3,18.3842,-0.010104939275306127,159.902,2,5,6
367,TechnicolorMuseum,100,1,3,18.3842,-0.010135300427165466,159.423,2,5,7
368,TechnicolorMuseum,100,1,3,18.4797,-0.00953626515621961,159.423,2,6,7
369,TechnicolorMuseum,100,1,3,18.1493,-0.015882701269277308,116.523,3,4,5
370,TechnicolorMuseum,100,1,3,18.1493,-0.01157396405298245,159.902,3,4,6
371,TechnicolorMuseum,100,1,3,18.1493,-0.011608739015073106,159.423,3,4,7
372,TechnicolorMuseum,100,1,3,18.4268,-0.009838526097234556,159.902,3,5,6
373,TechnicolorMuseum,100,1,3,18.4268,-0.009868086787979149,159.423,3,5,7
374,TechnicolorMuseum,100,1,3,18.5232,-0.009263406158458947,159.423,3,6,7
375,TechnicolorMuseum,100,1,3,18.4253,-0.009847906842941302,159.902,4,5,6
376,TechnicolorMuseum,100,1,3,18.4253,-0.009877495718936414,159.423,4,5,7
377,TechnicolorMuseum,100,1,3,18.5217,-0.009272815089416213,159.423,4,6,7
378,TechnicolorMuseum,100,1,3,18.5265,-0.009242706510352968,159.423,5,6,7
379,TechnicolorMuseum,100,2,1,18.122,-0.1096450256889304,17.128,1,0,0
380,TechnicolorMuseum,100,2,1,18.9441,-0.05177503187211931,20.394,2,0,0
381,TechnicolorMuseum,100,2,1,18.9969,-0.01351085609611551,74.244,3,0,0
382,TechnicolorMuseum,100,2,1,18.9892,-0.009830389792266395,102.824,4,0,0
383,TechnicolorMuseum,100,2,1,19.019,-0.008418938750289658,116.523,5,0,0
384,TechnicolorMuseum,100,2,1,19.2799,-0.004503383322284891,159.902,6,0,0
385,TechnicolorMuseum,100,2,1,19.2799,-0.004516914121550834,159.423,7,0,0
386,TechnicolorMuseum,100,2,2,18.9299,-0.052471315092674324,20.394,1,2,0
387,TechnicolorMuseum,100,2,2,18.9232,-0.014503528904692618,74.244,1,3,0
388,TechnicolorMuseum,100,2,2,18.9198,-0.010505329495059532,102.824,1,4,0
389,TechnicolorMuseum,100,2,2,18.9391,-0.009104640285608851,116.523,1,5,0
390,TechnicolorMuseum,100,2,2,19.0194,-0.006132506160023008,159.902,1,6,0
391,TechnicolorMuseum,100,2,2,19.0194,-0.006150931797795795,159.423,1,7,0
392,TechnicolorMuseum,100,2,2,18.9627,-0.013971499380421292,74.244,2,3,0
393,TechnicolorMuseum,100,2,2,18.959,-0.010124095541896838,102.824,2,4,0
394,TechnicolorMuseum,100,2,2,18.9785,-0.008766509616127285,116.523,2,5,0
395,TechnicolorMuseum,100,2,2,19.0571,-0.005896736751260158,159.902,2,6,0
396,TechnicolorMuseum,100,2,2,19.0571,-0.00591445399973656,159.423,2,7,0
397,TechnicolorMuseum,100,2,2,18.9947,-0.009776900334552228,102.824,3,4,0
398,TechnicolorMuseum,100,2,2,19.0105,-0.008491885722132109,116.523,3,5,0
399,TechnicolorMuseum,100,2,2,19.0897,-0.0056928618779002104,159.902,3,6,0
400,TechnicolorMuseum,100,2,2,19.0897,-0.005709966566931995,159.423,3,7,0
401,TechnicolorMuseum,100,2,2,19.0045,-0.008543377702256206,116.523,4,5,0
402,TechnicolorMuseum,100,2,2,19.0837,-0.005730384860727194,159.902,4,6,0
403,TechnicolorMuseum,100,2,2,19.0837,-0.005747602290761055,159.423,4,7,0
404,TechnicolorMuseum,100,2,2,19.0984,-0.005638453552801081,159.902,5,6,0
405,TechnicolorMuseum,100,2,2,19.0984,-0.0056553947673798535,159.423,5,7,0
406,TechnicolorMuseum,100,2,2,19.2799,-0.004516914121550834,159.423,6,7,0
407,TechnicolorMuseum,100,2,3,18.9299,-0.014413285922094716,74.244,1,2,3
408,TechnicolorMuseum,100,2,3,18.9299,-0.01040710339998444,102.824,1,2,4
409,TechnicolorMuseum,100,2,3,18.9299,-0.009183594655132464,116.523,1,2,5
410,TechnicolorMuseum,100,2,3,18.9299,-0.006692223987192156,159.902,1,2,6
411,TechnicolorMuseum,100,2,3,18.9299,-0.006712331344912591,159.423,1,2,7
412,TechnicolorMuseum,100,2,3,18.9232,-0.010472263284836213,102.824,1,3,4
413,TechnicolorMuseum,100,2,3,18.9232,-0.009241094032937693,116.523,1,3,5
414,TechnicolorMuseum,100,2,3,18.9232,-0.006734124651348944,159.902,1,3,6
415,TechnicolorMuseum,100,2,3,18.9232,-0.006754357903188364,159.423,1,3,7
416,TechnicolorMuseum,100,2,3,18.9198,-0.009270272821674704,116.523,1,4,5
417,TechnicolorMuseum,100,2,3,18.9198,-0.006755387674950917,159.902,1,4,6
418,TechnicolorMuseum,100,2,3,18.9198,-0.006775684813358182,159.423,1,4,7
419,TechnicolorMuseum,100,2,3,18.9391,-0.0066346887468574514,159.902,1,5,6
420,TechnicolorMuseum,100,2,3,18.9391,-0.006654623235041369,159.423,1,5,7
421,TechnicolorMuseum,100,2,3,19.0194,-0.006150931797795795,159.423,1,6,7
422,TechnicolorMuseum,100,2,3,18.9627,-0.010088111724889114,102.824,2,3,4
423,TechnicolorMuseum,100,2,3,18.9627,-0.008902105163787392,116.523,2,3,5
424,TechnicolorMuseum,100,2,3,18.9627,-0.006487098347737979,159.902,2,3,6
425,TechnicolorMuseum,100,2,3,18.9627,-0.006506589387980394,159.423,2,3,7
426,TechnicolorMuseum,100,2,3,18.959,-0.008933858551530602,116.523,2,4,5
427,TechnicolorMuseum,100,2,3,18.959,-0.006510237520481297,159.902,2,4,6
428,TechnicolorMuseum,100,2,3,18.959,-0.006529798084341659,159.423,2,4,7
429,TechnicolorMuseum,100,2,3,18.9785,-0.006388287826293603,159.902,2,5,6
430,TechnicolorMuseum,100,2,3,18.9785,-0.006407481981897214,159.423,2,5,7
431,TechnicolorMuseum,100,2,3,19.0571,-0.00591445399973656,159.423,2,6,7
432,TechnicolorMuseum,100,2,3,18.9947,-0.008627481269792216,116.523,3,4,5
433,TechnicolorMuseum,100,2,3,18.9947,-0.006286975772660745,159.902,3,4,6
434,TechnicolorMuseum,100,2,3,18.9947,-0.006305865527558748,159.423,3,4,7
435,TechnicolorMuseum,100,2,3,19.0105,-0.006188165251216368,159.902,3,5,6
436,TechnicolorMuseum,100,2,3,19.0105,-0.006206758121475569,159.423,3,5,7
437,TechnicolorMuseum,100,2,3,19.0897,-0.005709966566931995,159.423,3,6,7
438,TechnicolorMuseum,100,2,3,19.0045,-0.006225688234043351,159.902,4,5,6
439,TechnicolorMuseum,100,2,3,19.0045,-0.006244393845304628,159.423,4,5,7
440,TechnicolorMuseum,100,2,3,19.0837,-0.005747602290761055,159.423,4,6,7
441,TechnicolorMuseum,100,2,3,19.0984,-0.0056553947673798535,159.423,5,6,7
442,TechnicolorMuseum,100,3,1,18.3805,-0.09455277907519842,17.128,1,0,0
443,TechnicolorMuseum,100,3,1,16.1956,-0.18654506227321768,20.394,2,0,0
444,TechnicolorMuseum,100,3,1,16.1969,-0.05122434136091806,74.244,3,0,0
445,TechnicolorMuseum,100,3,1,16.188,-0.0370730568738816,102.824,4,0,0
446,TechnicolorMuseum,100,3,1,19.1186,-0.0075641718802296485,116.523,5,0,0
447,TechnicolorMuseum,100,3,1,19.2741,-0.004539655539017645,159.902,6,0,0
448,TechnicolorMuseum,100,3,1,19.2741,-0.0045532953212522615,159.423,7,0,0
449,TechnicolorMuseum,100,3,2,16.1821,-0.18720702167304118,20.394,1,2,0
450,TechnicolorMuseum,100,3,2,16.1684,-0.051608210764506245,74.244,1,3,0
451,TechnicolorMuseum,100,3,2,16.1602,-0.03734342176923676,102.824,1,4,0
452,TechnicolorMuseum,100,3,2,19.0328,-0.008300507196004208,116.523,1,5,0
453,TechnicolorMuseum,100,3,2,19.0689,-0.005822941551700421,159.902,1,6,0
454,TechnicolorMuseum,100,3,2,19.0689,-0.005840437076206072,159.423,1,7,0
455,TechnicolorMuseum,100,3,2,16.1821,-0.05142368406874632,74.244,2,3,0
456,TechnicolorMuseum,100,3,2,16.1736,-0.03721310199953318,102.824,2,4,0
457,TechnicolorMuseum,100,3,2,19.0567,-0.008095397475176581,116.523,2,5,0
458,TechnicolorMuseum,100,3,2,19.0904,-0.005688484196570406,159.902,2,6,0
459,TechnicolorMuseum,100,3,2,19.0904,-0.005705575732485282,159.423,2,7,0
460,TechnicolorMuseum,100,3,2,16.1884,-0.03706916673150236,102.824,3,4,0
461,TechnicolorMuseum,100,3,2,19.0787,-0.00790659354805488,116.523,3,5,0
462,TechnicolorMuseum,100,3,2,19.1126,-0.005549649160110565,159.902,3,6,0
463,TechnicolorMuseum,100,3,2,19.1126,-0.0055663235543177555,159.423,3,7,0
464,TechnicolorMuseum,100,3,2,19.0765,-0.007925473940767066,116.523,4,5,0
465,TechnicolorMuseum,100,3,2,19.1104,-0.005563407587147138,159.902,4,6,0
466,TechnicolorMuseum,100,3,2,19.1104,-0.005580123319721756,159.423,4,7,0
467,TechnicolorMuseum,100,3,2,19.1528,-0.005298245175169797,159.902,5,6,0
468,TechnicolorMuseum,100,3,2,19.1528,-0.005314164204663072,159.423,5,7,0
469,TechnicolorMuseum,100,3,2,19.2741,-0.0045532953212522615,159.423,6,7,0
470,TechnicolorMuseum,100,3,3,16.1821,-0.05142368406874632,74.244,1,2,3
471,TechnicolorMuseum,100,3,3,16.1821,-0.037130436473974966,102.824,1,2,4
472,TechnicolorMuseum,100,3,3,16.1821,-0.03276520515263082,116.523,1,2,5
473,TechnicolorMuseum,100,3,3,16.1821,-0.023876499355855473,159.902,1,2,6
474,TechnicolorMuseum,100,3,3,16.1821,-0.023948238334493777,159.423,1,2,7
475,TechnicolorMuseum,100,3,3,16.1684,-0.03726367385046295,102.824,1,3,4
476,TechnicolorMuseum,100,3,3,16.1684,-0.03288277850724751,116.523,1,3,5
477,TechnicolorMuseum,100,3,3,16.1684,-0.023962176833310415,159.902,1,3,6
478,TechnicolorMuseum,100,3,3,16.1684,-0.024034173237236795,159.423,1,3,7
479,TechnicolorMuseum,100,3,3,16.1602,-0.03295315088008376,116.523,1,4,5
480,TechnicolorMuseum,100,3,3,16.1602,-0.024013458243173948,159.902,1,4,6
481,TechnicolorMuseum,100,3,3,16.1602,-0.024085608726469834,159.423,1,4,7
482,TechnicolorMuseum,100,3,3,19.0328,-0.006048704831709412,159.902,1,5,6
483,TechnicolorMuseum,100,3,3,19.0328,-0.006066878681244226,159.423,1,5,7
484,TechnicolorMuseum,100,3,3,19.0689,-0.005840437076206072,159.423,1,6,7
485,TechnicolorMuseum,100,3,3,16.1821,-0.037130436473974966,102.824,2,3,4
486,TechnicolorMuseum,100,3,3,16.1821,-0.03276520515263082,116.523,2,3,5
487,TechnicolorMuseum,100,3,3,16.1821,-0.023876499355855473,159.902,2,3,6
488,TechnicolorMuseum,100,3,3,16.1821,-0.023948238334493777,159.423,2,3,7
489,TechnicolorMuseum,100,3,3,16.1736,-0.032838152124473274,116.523,2,4,5
490,TechnicolorMuseum,100,3,3,16.1736,-0.02392965691486035,159.902,2,4,6
491,TechnicolorMuseum,100,3,3,16.1736,-0.024001555609918266,159.423,2,4,7
492,TechnicolorMuseum,100,3,3,19.0567,-0.005899238283448617,159.902,2,5,6
493,TechnicolorMuseum,100,3,3,19.0567,-0.005916963047991825,159.423,2,5,7
494,TechnicolorMuseum,100,3,3,19.0904,-0.005705575732485282,159.423,2,6,7
495,TechnicolorMuseum,100,3,3,16.1884,-0.0327111385735005,116.523,3,4,5
496,TechnicolorMuseum,100,3,3,16.1884,-0.023837100223887124,159.902,3,4,6
497,TechnicolorMuseum,100,3,3,16.1884,-0.023908720824473248,159.423,3,4,7
498,TechnicolorMuseum,100,3,3,19.0787,-0.005761654013083006,159.902,3,5,6
499,TechnicolorMuseum,100,3,3,19.0787,-0.005778965393951931,159.423,3,5,7
500,TechnicolorMuseum,100,3,3,19.1126,-0.0055663235543177555,159.423,3,6,7
501,TechnicolorMuseum,100,3,3,19.0765,-0.005775412440119578,159.902,4,5,6
502,TechnicolorMuseum,100,3,3,19.0765,-0.005792765159355931,159.423,4,5,7
503,TechnicolorMuseum,100,3,3,19.1104,-0.005580123319721756,159.423,4,6,7
504,TechnicolorMuseum,100,3,3,19.1528,-0.005314164204663072,159.423,5,6,7
505,TechnicolorMuseum,100,4,1,16.9524,-0.17793087342363376,17.128,1,0,0
506,TechnicolorMuseum,100,4,1,16.9255,-0.15075512405609495,20.394,2,0,0
507,TechnicolorMuseum,100,4,1,16.8837,-0.04197376218953719,74.244,3,0,0
508,TechnicolorMuseum,100,4,1,16.8904,-0.030241966855986933,102.824,4,0,0
509,TechnicolorMuseum,100,4,1,16.4803,-0.03020605374046326,116.523,5,0,0
510,TechnicolorMuseum,100,4,1,16.5551,-0.021543820590111448,159.902,6,0,0
511,TechnicolorMuseum,100,4,1,16.5551,-0.021608550836453966,159.423,7,0,0
512,TechnicolorMuseum,100,4,2,16.9644,-0.14884770030401093,20.394,1,2,0
513,TechnicolorMuseum,100,4,2,16.9054,-0.04168148267873498,74.244,1,3,0
514,TechnicolorMuseum,100,4,2,16.9096,-0.030055240021784786,102.824,1,4,0
515,TechnicolorMuseum,100,4,2,16.5141,-0.029915982252430858,116.523,1,5,0
516,TechnicolorMuseum,100,4,2,16.5315,-0.0216914109892309,159.902,1,6,0
517,TechnicolorMuseum,100,4,2,16.5315,-0.021756584683514917,159.423,1,7,0
518,TechnicolorMuseum,100,4,2,16.8692,-0.04216906416680137,74.244,2,3,0
519,TechnicolorMuseum,100,4,2,16.8734,-0.0304072979071034,102.824,2,4,0
520,TechnicolorMuseum,100,4,2,16.4751,-0.030250680123237464,116.523,2,5,0
521,TechnicolorMuseum,100,4,2,16.4917,-0.021940313441983206,159.902,2,6,0
522,TechnicolorMuseum,100,4,2,16.4917,-0.022006234984914337,159.423,2,7,0
523,TechnicolorMuseum,100,4,2,16.8878,-0.030267252781451814,102.824,3,4,0
524,TechnicolorMuseum,100,4,2,16.5021,-0.030018966212679056,116.523,3,5,0
525,TechnicolorMuseum,100,4,2,16.5187,-0.021771460019261807,159.902,3,6,0
526,TechnicolorMuseum,100,4,2,16.5187,-0.02183687422768359,159.423,3,7,0
527,TechnicolorMuseum,100,4,2,16.5046,-0.02999751122096067,116.523,4,5,0
528,TechnicolorMuseum,100,4,2,16.5213,-0.021755200060036773,159.902,4,6,0
529,TechnicolorMuseum,100,4,2,16.5213,-0.021820565414024325,159.423,4,7,0
530,TechnicolorMuseum,100,4,2,16.4968,-0.02190841890658028,159.902,5,6,0
531,TechnicolorMuseum,100,4,2,16.4968,-0.021974244619659643,159.423,5,7,0
532,TechnicolorMuseum,100,4,2,16.5551,-0.021608550836453966,159.423,6,7,0
533,TechnicolorMuseum,100,4,3,16.9644,-0.04088680566779805,74.244,1,2,3
534,TechnicolorMuseum,100,4,3,16.9644,-0.02952229051583287,102.824,1,2,4
535,TechnicolorMuseum,100,4,3,16.9644,-0.02605150914411746,116.523,1,2,5
536,TechnicolorMuseum,100,4,3,16.9644,-0.018984127778264182,159.902,1,2,6
537,TechnicolorMuseum,100,4,3,16.9644,-0.019041167209248342,159.423,1,2,7
538,TechnicolorMuseum,100,4,3,16.9054,-0.030096086516766513,102.824,1,3,4
539,TechnicolorMuseum,100,4,3,16.9054,-0.026557846948671075,116.523,1,3,5
540,TechnicolorMuseum,100,4,3,16.9054,-0.01935310377606284,159.902,1,3,6
541,TechnicolorMuseum,100,4,3,16.9054,-0.01941125182690076,159.423,1,3,7
542,TechnicolorMuseum,100,4,3,16.9096,-0.026521802562584202,116.523,1,4,5
543,TechnicolorMuseum,100,4,3,16.9096,-0.019326837688083947,159.902,1,4,6
544,TechnicolorMuseum,100,4,3,16.9096,-0.019384906820220413,159.423,1,4,7
545,TechnicolorMuseum,100,4,3,16.5141,-0.021800227639429157,159.902,1,5,6
546,TechnicolorMuseum,100,4,3,16.5141,-0.0218657282826192,159.423,1,5,7
547,TechnicolorMuseum,100,4,3,16.5315,-0.021756584683514917,159.423,1,6,7
548,TechnicolorMuseum,100,4,3,16.8692,-0.030448144402085122,102.824,2,3,4
549,TechnicolorMuseum,100,4,3,16.8692,-0.02686851522875313,116.523,2,3,5
550,TechnicolorMuseum,100,4,3,16.8692,-0.019579492439118967,159.902,2,3,6
551,TechnicolorMuseum,100,4,3,16.8692,-0.019638320694002752,159.423,2,3,7
552,TechnicolorMuseum,100,4,3,16.8734,-0.026832470842666253,116.523,2,4,5
553,TechnicolorMuseum,100,4,3,16.8734,-0.019553226351140075,159.902,2,4,6
554,TechnicolorMuseum,100,4,3,16.8734,-0.019611975687322404,159.423,2,4,7
555,TechnicolorMuseum,100,4,3,16.4751,-0.022044127027804526,159.902,2,5,6
556,TechnicolorMuseum,100,4,3,16.4751,-0.022110360487508068,159.423,2,5,7
557,TechnicolorMuseum,100,4,3,16.4917,-0.022006234984914337,159.423,2,6,7
558,TechnicolorMuseum,100,4,3,16.8878,-0.026708890090368437,116.523,3,4,5
559,TechnicolorMuseum,100,4,3,16.8878,-0.019463171192355327,159.902,3,4,6
560,TechnicolorMuseum,100,4,3,16.8878,-0.019521649950132676,159.423,3,4,7
561,TechnicolorMuseum,100,4,3,16.5021,-0.021875273605083123,159.902,3,5,6
562,TechnicolorMuseum,100,4,3,16.5021,-0.02194099973027732,159.423,3,5,7
563,TechnicolorMuseum,100,4,3,16.5187,-0.02183687422768359,159.423,3,6,7
564,TechnicolorMuseum,100,4,3,16.5046,-0.021859639028905208,159.902,4,5,6
565,TechnicolorMuseum,100,4,3,16.5046,-0.02192531817868187,159.423,4,5,7
566,TechnicolorMuseum,100,4,3,16.5213,-0.021820565414024325,159.423,4,6,7
567,TechnicolorMuseum,100,4,3,16.4968,-0.021974244619659643,159.423,5,6,7
568,TechnicolorMuseum,100,5,1,14.231,-0.336816907986922,17.128,1,0,0
569,TechnicolorMuseum,100,5,1,16.4147,-0.17580170638423068,20.394,2,0,0
570,TechnicolorMuseum,100,5,1,16.2905,-0.04996363342492321,74.244,3,0,0
571,TechnicolorMuseum,100,5,1,16.2897,-0.03608398817396717,102.824,4,0,0
572,TechnicolorMuseum,100,5,1,16.7412,-0.027967010804733836,116.523,5,0,0
573,TechnicolorMuseum,100,5,1,16.7945,-0.020046653575314887,159.902,6,0,0
574,TechnicolorMuseum,100,5,1,16.7945,-0.02010688545567453,159.423,7,0,0
575,TechnicolorMuseum,100,5,2,16.4155,-0.17576247916053736,20.394,1,2,0
576,TechnicolorMuseum,100,5,2,16.3047,-0.049772372178223154,74.244,1,3,0
577,TechnicolorMuseum,100,5,2,16.3038,-0.035946860655099985,102.824,1,4,0
578,TechnicolorMuseum,100,5,2,16.7302,-0.028061412768294672,116.523,1,5,0
579,TechnicolorMuseum,100,5,2,16.7637,-0.02023927155382672,159.902,1,6,0
580,TechnicolorMuseum,100,5,2,16.7637,-0.02030008217133036,159.423,1,7,0
581,TechnicolorMuseum,100,5,2,16.2832,-0.05006195786864931,74.244,2,3,0
582,TechnicolorMuseum,100,5,2,16.2823,-0.03615595580798258,102.824,2,4,0
583,TechnicolorMuseum,100,5,2,16.7271,-0.028088016958025454,116.523,2,5,0
584,TechnicolorMuseum,100,5,2,16.7577,-0.020276794536653705,159.902,2,6,0
585,TechnicolorMuseum,100,5,2,16.7577,-0.02033771789515942,159.423,2,7,0
586,TechnicolorMuseum,100,5,2,16.2897,-0.03608398817396717,102.824,3,4,0
587,TechnicolorMuseum,100,5,2,16.7338,-0.028030517580220227,116.523,3,5,0
588,TechnicolorMuseum,100,5,2,16.7644,-0.020234893872496915,159.902,3,6,0
589,TechnicolorMuseum,100,5,2,16.7644,-0.020295691336883647,159.423,3,7,0
590,TechnicolorMuseum,100,5,2,16.7333,-0.028034808578563893,116.523,4,5,0
591,TechnicolorMuseum,100,5,2,16.764,-0.020237395404685377,159.902,4,6,0
592,TechnicolorMuseum,100,5,2,16.764,-0.020298200385138913,159.423,4,7,0
593,TechnicolorMuseum,100,5,2,16.7719,-0.020187990143963188,159.902,5,6,0
594,TechnicolorMuseum,100,5,2,16.7719,-0.02024864668209732,159.423,5,7,0
595,TechnicolorMuseum,100,5,2,16.7945,-0.02010688545567453,159.423,6,7,0
596,TechnicolorMuseum,100,5,3,16.4155,-0.048279995689887376,74.244,1,2,3
597,TechnicolorMuseum,100,5,3,16.4155,-0.03486053839570527,102.824,1,2,4
598,TechnicolorMuseum,100,5,3,16.4155,-0.03076216712580348,116.523,1,2,5
599,TechnicolorMuseum,100,5,3,16.4155,-0.022416855323885872,159.902,1,2,6
600,TechnicolorMuseum,100,5,3,16.4155,-0.02248420867754338,159.423,1,2,7
601,TechnicolorMuseum,100,5,3,16.3047,-0.03593810783474675,102.824,1,3,4
602,TechnicolorMuseum,100,5,3,16.3047,-0.03171305235876179,116.523,1,3,5
603,TechnicolorMuseum,100,5,3,16.3047,-0.023109779740090805,159.902,1,3,6
604,TechnicolorMuseum,100,5,3,16.3047,-0.023179215044253337,159.423,1,3,7
605,TechnicolorMuseum,100,5,3,16.3038,-0.031720776155780415,116.523,1,4,5
606,TechnicolorMuseum,100,5,3,16.3038,-0.023115408187514862,159.902,1,4,6
607,TechnicolorMuseum,100,5,3,16.3038,-0.023184860402827703,159.423,1,4,7
608,TechnicolorMuseum,100,5,3,16.7302,-0.0204487748746107,159.902,1,5,6
609,TechnicolorMuseum,100,5,3,16.7302,-0.02051021496270927,159.423,1,5,7
610,TechnicolorMuseum,100,5,3,16.7637,-0.02030008217133036,159.423,1,6,7
611,TechnicolorMuseum,100,5,3,16.2832,-0.03614720298762934,102.824,2,3,4
612,TechnicolorMuseum,100,5,3,16.2832,-0.03189756528753979,116.523,2,3,5
613,TechnicolorMuseum,100,5,3,16.2832,-0.02324423709522082,159.902,2,3,6
614,TechnicolorMuseum,100,5,3,16.2832,-0.023314076387974128,159.423,2,3,7
615,TechnicolorMuseum,100,5,3,16.2823,-0.03190528908455842,116.523,2,4,5
616,TechnicolorMuseum,100,5,3,16.2823,-0.023249865542644875,159.902,2,4,6
617,TechnicolorMuseum,100,5,3,16.2823,-0.023319721746548495,159.423,2,4,7
618,TechnicolorMuseum,100,5,3,16.7271,-0.020468161749071307,159.902,2,5,6
619,TechnicolorMuseum,100,5,3,16.7271,-0.020529660086687617,159.423,2,5,7
620,TechnicolorMuseum,100,5,3,16.7577,-0.02033771789515942,159.423,2,6,7
621,TechnicolorMuseum,100,5,3,16.2897,-0.03184178230907203,116.523,3,4,5
622,TechnicolorMuseum,100,5,3,16.2897,-0.023203587197158263,159.902,3,4,6
623,TechnicolorMuseum,100,5,3,16.2897,-0.023273304353825984,159.423,3,4,7
624,TechnicolorMuseum,100,5,3,16.7338,-0.02042626108491452,159.902,3,5,6
625,TechnicolorMuseum,100,5,3,16.7338,-0.020487633528411844,159.423,3,5,7
626,TechnicolorMuseum,100,5,3,16.7644,-0.020295691336883647,159.423,3,6,7
627,TechnicolorMuseum,100,5,3,16.7333,-0.020429388000150095,159.902,4,5,6
628,TechnicolorMuseum,100,5,3,16.7333,-0.020490769838730924,159.423,4,5,7
629,TechnicolorMuseum,100,5,3,16.764,-0.020298200385138913,159.423,4,6,7
